"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","commentCount","duration","definition","caption","publishDayName","durationSecs","tagCount","member"
"21","ZBJiH98uvPo","BANGTANTV","[#슈취타] 오늘 하루도 힘들었다면 슈취타와 함께 극-뽁 🙌 - EP.23 #SUGA with #김남길","Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-12-04 13:31:13+00:00",351168,76269,682,"PT58S","hd","true","Monday",58,18,"SUGA"
"22","6QSdJM3wGSM","BANGTANTV","[슈취타] EP.23 SUGA with 김남길","#슈가와취하는타임 #슈취타 #SUGA #슈가 #김남길

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-12-04 13:00:09+00:00",1023522,104789,3564,"PT27M50S","hd","true","Monday",1670,18,"SUGA"
"23","108aIlqAAE8","BANGTANTV","[n월의 석진] Message from Jin : Dec 2023 💌","#n월의석진 #12월의_석진 #진 #Jin

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-12-04 09:12:59+00:00",1386932,365164,25193,"PT3M12S","hd","true","Monday",192,18,"Jin"
"24","0H40NNtSbPM","BANGTANTV","[BANGTAN BOMB] Jimin’s Production Diary ""SPECIAL TALK with. Jimin"" Behind - BTS (방탄소년단)","#BANGTANBOMB #방탄밤 #BTS #방탄소년단

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-30 11:00:02+00:00",859165,161091,5401,"PT10M","hd","true","Thursday",600,18,"Jimin"
"25","aid_44x163w","BANGTANTV","'BTS Monuments: Beyond The Star' Art Clip #1 #BTS_Monuments_BeyondTheStar #BTS_모뉴먼츠_비욘드더스타","삶의 의미와 목표를 찾으려 여전히 달려가는 7명의 이야기
Explore the daily lives and innermost thoughts of the seven BTS members as they pursue meaning and purpose in life!

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+","","2023-11-29 10:00:03+00:00",491306,155790,2393,"PT30S","hd","false","Wednesday",30,0,"Other"
"26","0F3Fs6LqgBk","BANGTANTV","'BTS Monuments: Beyond The Star' Main Trailer","아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-28 23:59:58+00:00",1462333,296912,6127,"PT1M42S","hd","true","Tuesday",102,18,"Other"
"27","2BCSd9sDeoI","BANGTANTV","[슈취타] EP.23 TEASER","📆 슈취타 EP.23
2023. 12. 4. 10PM KST

#슈가와취하는타임 #슈취타 #SUGA #슈가 

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-27 13:00:01+00:00",825188,105757,2559,"PT1M14S","hd","true","Monday",74,18,"Other"
"28","KuYN3WZrJQ8","BANGTANTV","'BTS Monuments: Beyond The Star' 'The Star' Teaser Trailer","아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-27 03:00:02+00:00",829415,190683,3249,"PT31S","hd","false","Monday",31,18,"Other"
"29","Cm2valkbhrc","BANGTANTV","#정국 (#JungKook) 'GOLDEN' Preview Behind the Scenes #JungKook_GOLDEN","","","2023-11-26 09:05:12+00:00",833799,191596,2002,"PT44S","hd","false","Sunday",44,0,"JK"
"30","1oucz2Gocrs","BANGTANTV","'BTS Monuments: Beyond The Star' 'Beyond' Teaser Trailer","아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-24 01:00:01+00:00",2139785,288645,6251,"PT32S","hd","false","Friday",32,18,"Other"
"31","tToKGa3ulg0","BANGTANTV","정국 (Jung Kook) Live at Audacy","SET LIST:
0:00 Standing Next to You
4:07 Seven (feat. Latto)
7:13 3D (feat. Jack Harlow)
10:44 Closer to You (feat. Major Lazer)


#JungKook_GOLDEN #정국 #JungKook

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com

Connect with Audacy:
https://www.youtube.com/@audacyapp/
https://twitter.com/Audacy
https://www.instagram.com/audacy/","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-21 10:00:50+00:00",2840962,310036,4997,"PT13M32S","hd","false","Tuesday",812,18,"JK"
"32","lpvR0gjsolI","BANGTANTV","정국 (Jung Kook), The Brand.","정국 (Jung Kook), The Brand.

Credits:
Creative Director: LONETONE
Brand Experience Design: LONETONE, Irene Lee, Jihee Hwang, Kyle Shin
Motion Graphic: Minhyung Lee
Sound: Kim Kate

Brand Story:
The design of Jung Kook’s symbol mark originated from his own autograph.

The symbol incorporates the English initials ‘J’ and ‘K’, as well as the Korean letters ‘ㅈ’ and ‘ㄱ’, representing the concept of boundless growth and limitless potential. This symbolizes another facet of Jung Kook, the 7th member of BTS, an artist who aspires to create and share unforgettable, golden moments with his audience. 


정국의 심볼 마크는 그의 사인에서 영감을 얻어 디자인되었습니다.

이 심볼에는 영문 이름 첫 글자 ‘J’와 ‘K’, 그리고 한글 이름의 ‘ㅈ’과 ‘ㄱ’이 모두 담겨있으며, 아티스트로서 무한한 성장과 끝없는 가능성을 상징합니다. 잊지 못할 황금 같은 순간으로 팬들과 함께 교감하는, 방탄소년단의 일곱 번째 멤버 정국의 또 다른 페르소나입니다.


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-21 03:00:03+00:00",725393,165645,3542,"PT50S","hd","false","Tuesday",50,18,"JK"
"33","58meJxZ5bcw","BANGTANTV","'BTS Monuments: Beyond The Star' Date Announcement","아무도 가보지 못한 곳. 그곳에 도착하기까지 10년의 여정. 그리고 그 너머의 이야기.
BTS marks its 10th anniversary as a 21st-century pop icons. Join their journey to the top and beyond.

🗓️12월 20일 오후 5시 디즈니+ 공개
🗓️Dec 20, 5PM (KST) exclusively on Disney+

#BTS_Monuments_BeyondTheStar
#BTS_모뉴먼츠_비욘드더스타

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-21 00:00:01+00:00",672065,121373,1807,"PT17S","hd","true","Tuesday",17,18,"Other"
"34","2rY4YHwO0q4","BANGTANTV","#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #3","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-20 15:00:42+00:00",370739,111946,1560,"PT59S","hd","false","Monday",59,18,"Other"
"35","q4154HSQ4C8","BANGTANTV","[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #3","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-20 15:00:02+00:00",954877,187131,3041,"PT1M14S","hd","true","Monday",74,18,"Other"
"36","gJ1Hknhs1Ys","BANGTANTV","G.C.F in Budapest","G.C.F in Budapest

Directed by Jung Kook
Edited by HYBE

#정국 #JungKook #JungKook_GOLDEN



Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', 'HIPHOP', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', 'JIMIN', '뷔', '정국', 'JUNGKOOK', '진', 'JIN']","2023-11-20 14:00:09+00:00",2514806,492799,14143,"PT5M","hd","true","Monday",300,17,"Other"
"37","n31gbuwJ8hg","BANGTANTV","[#슈취타] 93년생 #슈가 와 93년 데뷔 엄정화 선배님의 해피해피한 대화💕  - EP.22 #SUGA with #엄정화","Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-20 13:36:15+00:00",307001,70801,633,"PT57S","hd","true","Monday",57,18,"SUGA"
"38","F5HK_o8d6-c","BANGTANTV","[슈취타] EP.22 SUGA with 엄정화","#슈가와취하는타임 #슈취타 #SUGA #슈가 #엄정화

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com

*경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-20 13:00:12+00:00",1218837,121083,3490,"PT31M21S","hd","true","Monday",1881,18,"SUGA"
"39","YI82T_HBdAw","BANGTANTV","V 'Layover' Music Show Promotions Sketch","#V #뷔 #V_Layover

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-18 09:00:07+00:00",1029328,191714,7642,"PT14M12S","hd","true","Saturday",852,18,"V"
"40","rYLxBl6FRbo","BANGTANTV","#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #2","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-17 15:00:29+00:00",559924,147057,1760,"PT30S","hd","false","Friday",30,18,"Other"
"41","uuDgYMjCZUM","BANGTANTV","[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #2","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER: https://campaigns.weverseshop.io/BTS_PTD_PREORDER_BRIDGE
📅 RELEASE: 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-17 15:00:03+00:00",458152,114616,2196,"PT31S","hd","true","Friday",31,18,"Other"
"42","RTtxkwZkroI","BANGTANTV","#BTS (#방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #1","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER : 2023.11.17. 11AM (KST)
📅 RELEASE : 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-15 15:00:32+00:00",516492,147203,2094,"PT30S","hd","false","Wednesday",30,18,"Other"
"43","WrhBmZN54_U","BANGTANTV","[PREVIEW] BTS (방탄소년단) 'PERMISSION TO DANCE ON STAGE in THE US' SPOT #1","BTS (방탄소년단) PERMISSION TO DANCE ON STAGE in THE US

📅 PRE-ORDER : 2023.11.17. 11AM (KST)
📅 RELEASE : 2023.11.27.

#BTS #방탄소년단 #PTD_ON_STAGE_US

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-15 15:00:03+00:00",795185,169244,3418,"PT30S","hd","true","Wednesday",30,18,"Other"
"44","1ppY8E2wrWo","BANGTANTV","정국 (JungKook) 'Standing Next to You' Lyric Video","#정국 #JungKook #StandingNextToYou #JungKook_GOLDEN 


Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-15 09:00:04+00:00",1277543,197715,4334,"PT3M27S","hd","false","Wednesday",207,18,"JK"
"45","IVjMQ3ZjFJk","BANGTANTV","[n월의 석진] Message from Jin : Nov 2023 💌","#n월의석진 #11월의_석진 #진 #Jin

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://btsblog.ibighit.com","['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']","2023-11-15 03:04:00+00:00",1331885,343611,16417,"PT1M27S","hd","true","Wednesday",87,18,"Jin"
